timestamp,sensor_id,proximity_value,temperature,humidity,battery_level
2025-06-02 19:18:00,SENSOR_004,24.944300992879498,18.021780486640665,35.66697320350812,82.34719848361365
2025-06-01 11:31:00,SENSOR_005,55.673503792050134,21.986379341861845,,89.16025538283101
2025-06-01 04:46:00,SENSOR_004,66.91712228816745,24.08180957324861,58.54276572837506,94.17950989621244
2025-06-03 12:13:00,SENSOR_004,49.64561236443876,22.245031387395215,44.79666083480114,76.41775446906095
2025-06-01 00:23:00,SENSOR_005,44.89383591434643,22.354178223649676,45.4876014275424,94.32092136926327
2025-06-01 15:15:30,SENSOR_002,33.29721375240609,19.86959583998596,37.39195246875774,90.40023781038485
2025-06-03 20:31:30,SENSOR_004,9.548117194049272,19.226989152882595,36.094333351318575,73.47266797964944
2025-06-02 09:43:30,SENSOR_003,71.10435604973668,24.018553250353364,52.042069134834286,
2025-06-01 12:45:30,SENSOR_002,54.141687338908966,22.09727550368419,46.04009298838779,93.63537396516915
2025-06-02 07:49:00,SENSOR_003,85.61841621189286,,54.245190367526526,84.97686952220894
2025-06-02 13:02:00,SENSOR_001,38.14097139739038,20.86041513577925,39.31655287961901,86.16950729009609
2025-06-03 04:03:00,SENSOR_002,79.79625863691872,24.874696536064267,52.817210535145485,76.84560671425601
2025-06-03 23:55:30,SENSOR_002,38.13374448789165,20.478288423410614,39.08835974421004,72.90340237526729
2025-06-01 10:40:30,SENSOR_003,64.29061636808494,,52.69242553222524,91.69592041127716
2025-06-01 02:01:00,SENSOR_001,60.96811535440975,23.537847470002546,51.37117949259683,94.25335141398988
2025-06-02 10:18:00,SENSOR_002,69.45021465619918,22.968725786502155,48.01996622220326,85.30579450734537
2025-06-03 14:57:00,SENSOR_005,32.749984127619406,20.264872848448142,44.692413412533355,76.55101776396957
2025-06-02 17:46:30,SENSOR_005,22.257479165828748,18.379680919667333,35.22575597029266,82.97844495850843
2025-06-01 10:45:00,SENSOR_004,68.72966112261891,23.43157841257095,47.904934437926,93.38731214002371
2025-06-02 21:41:30,SENSOR_004,28.10913861459791,20.10918585194525,39.86520565228721,80.91591549747407
2025-06-03 21:30:00,SENSOR_005,31.201366982335486,19.33096118832516,42.315264246012454,73.60209551501761
2025-06-02 04:54:30,SENSOR_004,78.80803224781893,24.86735958360852,56.62394209577617,86.72008167946558
2025-06-02 22:01:30,SENSOR_003,38.97869945873399,21.11576557258538,39.53139346700686,81.36280524836222
2025-06-01 18:26:30,SENSOR_003,11.119550597189246,,,89.95687619677115
2025-06-03 08:39:00,SENSOR_001,74.26156610190502,25.170765011835957,54.855849845243455,78.24111955633592
2025-06-03 22:20:00,SENSOR_002,,20.553700872585946,39.18950893630995,74.11354950883562
2025-06-03 23:53:00,SENSOR_002,35.88816771911148,20.38948198504407,41.41248894550284,71.86964435069983
2025-06-03 02:18:30,SENSOR_003,68.43044732374467,23.123060125007292,47.59609963926454,78.78167574324988
2025-06-01 17:42:30,SENSOR_004,500.0,18.869315409895105,31.94332268531549,
2025-06-02 08:19:30,SENSOR_002,85.86295039819414,24.26935699350577,55.98167418147083,85.54766198630722
2025-06-02 02:40:30,SENSOR_004,61.684490676074894,23.95618935220929,47.54247393735178,86.1758065503025
2025-06-03 17:22:30,SENSOR_004,23.177574391461683,18.867560409618626,35.667746113080845,75.76457011485896
2025-06-02 05:50:00,SENSOR_001,77.50112656950394,24.042668667401376,51.6412778358386,85.50200212562275
2025-06-03 11:55:00,SENSOR_004,56.634698311874445,23.253121780502592,48.80486542289231,77.97977952274105
2025-06-03 19:37:30,SENSOR_003,17.632932426320277,18.89865477360584,37.20171725115739,75.79112114997064
2025-06-03 23:05:00,SENSOR_004,31.117850837811663,20.55195384491176,45.293892575526904,71.6875040553617
2025-06-02 21:14:00,SENSOR_003,34.131390874676256,21.074602028496294,,81.20008148396406
2025-06-02 02:04:30,SENSOR_004,65.09243444806292,23.85901191828703,50.11408525037476,86.98814755996852
2025-06-02 23:40:00,SENSOR_004,48.800249468028056,21.232783514742305,42.385845472144744,79.88399973472998
2025-06-02 16:11:00,SENSOR_002,25.73307293489346,19.064562402908926,38.36657451648598,82.3018522408034
2025-06-01 10:22:00,SENSOR_005,65.95882816551246,23.969305384846994,48.21386288699006,91.393636870504
2025-06-03 05:22:00,SENSOR_003,80.7190243129352,24.456320027684267,55.03607583154778,79.15289815886719
2025-06-01 17:19:00,SENSOR_005,24.11083853899474,19.838520269825803,35.71480523788384,90.62414879284661
2025-06-01 15:59:00,SENSOR_005,24.414756427181736,20.541737470266423,38.624511061623004,88.95696965226495
2025-06-01 04:11:00,SENSOR_004,72.6256878852209,24.050156629851337,51.45135038213439,
2025-06-02 19:47:30,SENSOR_003,20.560071594886395,19.19268031548408,37.309309571170836,82.67461712949907
2025-06-02 01:36:30,SENSOR_004,52.751094832980506,22.227672498336887,46.41637426634891,88.68123046391105
2025-06-02 07:21:30,SENSOR_002,81.28454949129247,23.698841502564818,57.50173482866006,83.9605691955943
2025-06-01 13:45:00,SENSOR_002,39.01798637868031,20.809072494291012,43.12016425676721,91.35870629464462
2025-06-02 02:37:30,SENSOR_003,,23.289746230484635,49.57461302996299,87.5222955425384
2025-06-02 23:50:00,SENSOR_001,51.24633357054772,20.938676321188325,40.288653369159654,80.7254359981562
2025-06-03 03:28:30,SENSOR_002,70.38171107499662,,54.56736332367471,81.7330862424145
2025-06-03 14:50:00,SENSOR_002,39.381167243207294,20.57979269160016,,74.32909622708503
2025-06-03 11:53:30,SENSOR_005,59.22415030454176,21.791469873550817,46.17835219436392,76.0412277366093
2025-06-01 10:49:30,SENSOR_005,67.74489232101853,23.97820860329635,46.79415217361802,91.44929891367146
2025-06-03 11:27:30,SENSOR_003,50.717192689815015,22.542289721150414,45.29945602638541,77.12426440089827
2025-06-02 19:50:30,SENSOR_004,18.02047271590665,19.34559641048739,32.79120514801121,80.46048239511433
2025-06-03 15:13:30,SENSOR_001,28.96954561342085,20.125444231054793,37.73565765133327,76.95856683744886
2025-06-01 00:20:30,SENSOR_004,44.97929616623966,21.616101217447937,44.93063022522644,95.13171473253651
2025-06-02 09:07:00,SENSOR_002,61.68202909011039,24.178529470625556,51.165163297376736,85.33455975772993
2025-06-03 15:30:30,SENSOR_002,31.689474742071646,20.659524929387693,36.630951814153086,75.65943665436484
2025-06-02 02:44:00,SENSOR_005,500.0,23.857528750878046,53.33739123726813,
2025-06-02 23:28:00,SENSOR_001,35.374748026557924,,41.401142947284164,
2025-06-02 05:12:00,SENSOR_001,79.71571238663489,25.005022758984488,52.80533081496647,87.03758419733487
2025-06-01 01:20:00,SENSOR_004,66.1006919108313,23.538076446163693,49.0594344455167,96.38179890877106
2025-06-02 01:43:30,SENSOR_002,,22.770144796099867,50.42110572942679,87.0774550514839
2025-06-02 12:56:30,SENSOR_002,59.83415250813066,22.45977217074103,44.28338394924583,81.82193772443735
2025-06-03 03:06:00,SENSOR_005,66.74910620226714,23.8125279512386,51.75659899980331,76.55501007830601
2025-06-03 17:10:30,SENSOR_003,18.877851138289003,,,76.01693865828803
2025-06-01 21:27:30,SENSOR_005,25.936091954061112,19.353774677612886,37.015883250965594,91.18937729059441
2025-06-01 20:17:30,SENSOR_001,23.454746135071648,19.52622659967017,38.125068596830154,87.8747468119675
2025-06-01 13:11:00,SENSOR_003,45.670675380543514,20.846718009239268,43.427695706064846,91.15810007824803
2025-06-03 18:52:00,SENSOR_002,23.9863210845336,18.67320915506916,31.73362274491948,75.71291134024843
2025-06-02 06:19:30,SENSOR_004,86.87505315562895,25.006641972436398,54.594254000672414,85.58216057493125
2025-06-02 22:00:00,SENSOR_003,31.97288669383761,20.188631694745805,38.49400806196071,82.49880356117208
2025-06-03 17:57:00,SENSOR_003,26.060318844992928,18.469543572408657,36.81847998991253,75.22648066754944
2025-06-02 17:44:00,SENSOR_003,15.403924474912788,18.99949127871331,38.03263791802179,82.66249289845811
2025-06-02 05:25:00,SENSOR_001,79.20366470624316,24.741619985800824,56.4395939343135,87.91659584721779
2025-06-02 07:41:00,SENSOR_004,76.26227189105934,24.800278342271547,55.43527036057789,83.8282939021494
2025-06-01 21:41:00,SENSOR_001,34.60320622443059,20.486214479074466,39.066608223063454,87.42989717224832
2025-06-03 17:08:30,SENSOR_003,15.258016399611314,18.65239427915964,33.727628793452524,74.38732856675857
2025-06-02 03:15:00,SENSOR_001,72.7376617808808,23.617392153687142,52.42279711633784,86.14936006503433
2025-06-02 11:16:30,SENSOR_003,57.188348995411026,22.10361358536843,45.30378594403458,84.22931007949356
2025-06-02 11:47:00,SENSOR_005,59.71429026019158,21.892785959878502,48.47503932339113,83.39326615471464
2025-06-02 00:59:00,SENSOR_001,59.57867831821579,,44.430645166896376,
2025-06-01 19:29:30,SENSOR_005,,19.1679884931017,35.983653945457036,86.52713146232563
2025-06-02 13:50:00,SENSOR_002,34.81750895946459,22.093027543302313,43.34629752438035,84.07612648790268
2025-06-01 09:41:30,SENSOR_003,62.385596991017415,24.5111422697404,,
2025-06-01 03:47:30,SENSOR_005,79.2780942885617,24.48593881821502,51.90472426799624,95.23983502952834
2025-06-02 17:40:30,SENSOR_001,20.386943617004988,19.26257376600237,38.01621449339597,80.7624894357494
2025-06-01 07:51:00,SENSOR_002,,25.035045572658845,,
2025-06-01 07:29:30,SENSOR_003,75.39680222060542,24.99345860592301,56.543718298026356,93.77685178985996
2025-06-01 16:41:30,SENSOR_005,26.896548059261622,20.728044955910576,38.75626123601083,90.1251163833645
2025-06-01 23:17:30,SENSOR_001,43.23572428988868,20.787923000228893,42.23807507058732,88.97092736632762
2025-06-01 06:22:30,SENSOR_004,87.28550913113702,24.43804943753856,53.75768151310954,91.17163097369156
2025-06-02 13:13:30,SENSOR_003,51.045674066638,20.757764205670032,41.59010079637989,
2025-06-02 08:08:30,SENSOR_005,75.54545849265944,23.678396465225177,54.20797980775436,85.09201044819999
2025-06-01 13:35:30,SENSOR_002,44.91078652105372,21.45209226151983,42.87073880913412,93.58194025805417
2025-06-03 07:46:00,SENSOR_004,73.06708805302259,25.291648061363308,52.373431682954006,79.97118421402769
2025-06-02 06:57:30,SENSOR_004,77.76763372838394,26.2359261903989,51.859519163917284,85.53053723553657
2025-06-01 19:23:30,SENSOR_005,20.499597167652553,18.264132825659086,33.90448685699153,91.12500859235749
2025-06-02 18:53:00,SENSOR_003,26.24309734308321,19.53917855544705,35.817628120126706,81.5288613282936
2025-06-01 16:43:30,SENSOR_002,18.004725741717113,19.717630119637683,38.23886347172015,
2025-06-03 18:06:30,SENSOR_005,14.245145864801241,18.61474122989382,33.49898343945405,75.90319620470282
2025-06-01 03:14:30,SENSOR_002,72.18023527154502,24.15116628384951,52.283433650745906,93.38969130714007
2025-06-03 09:16:30,SENSOR_001,70.4816327378029,,51.69773059200354,77.24949257804278
2025-06-03 21:50:30,SENSOR_005,37.14233814377394,19.825454354537747,38.320038459480884,74.02551343644188
2025-06-03 02:01:30,SENSOR_005,59.571967401593376,24.1268931220769,50.42066285612692,79.8781295296481
2025-06-01 07:01:00,SENSOR_004,300.0,24.44441299619216,55.531150910689355,93.56238310314056
2025-06-02 12:18:30,SENSOR_003,42.61684604609731,21.91219657820243,43.40652631541021,85.31848250189181
2025-06-01 11:18:00,SENSOR_005,61.037912478435274,22.30063072349896,44.43213328558297,91.73657930672293
2025-06-02 03:26:30,SENSOR_005,,24.281493753124867,48.719195929701854,86.85820322915643
2025-06-03 05:23:00,SENSOR_001,74.11940073564735,24.64719926832007,53.453756004540885,79.32155951314448
2025-06-03 09:37:30,SENSOR_004,65.51565458195485,25.470043477317557,52.40911370770126,79.59674471156178
2025-06-02 18:07:00,SENSOR_001,32.62320231784831,18.605580817591104,35.76715188849985,
2025-06-01 13:56:00,SENSOR_002,38.4264727321446,21.035800664598366,44.22067825032781,90.79550398548274
2025-06-03 07:07:00,SENSOR_005,82.44215393048897,24.889084474563273,53.21346336093958,78.86877886417687
2025-06-02 16:14:30,SENSOR_002,22.400622170494437,19.30044211357805,34.259280516651906,
2025-06-03 21:41:30,SENSOR_003,34.095978304432876,20.293175069847184,37.01878927207323,74.55949847334763
2025-06-02 05:41:00,SENSOR_005,,25.282116565704474,55.6591632073122,86.80667281886963
2025-06-03 12:59:30,SENSOR_003,54.84618932090493,21.674086884277436,46.972148304563625,76.91723692058056
2025-06-03 06:03:30,SENSOR_003,74.87486200644136,24.753120743135153,56.18917230596462,77.41379066945474
2025-06-01 14:02:00,SENSOR_001,32.713624242608404,19.8618071941556,38.387445924043675,92.49201170114664
2025-06-03 02:14:00,SENSOR_001,67.01175092337478,23.962573723513923,51.21686614498099,80.83011389787443
2025-06-01 20:21:00,SENSOR_005,22.789288250666118,20.789079518286734,34.5275906419205,89.47873147118683
2025-06-03 05:32:30,SENSOR_001,75.24699674552086,24.597055415132584,55.73434797467306,79.27309220759055
2025-06-02 22:11:00,SENSOR_001,34.74644951376709,19.778365474739097,,81.92301034546966
2025-06-02 13:52:00,SENSOR_001,,21.14960999153884,41.860646050140204,85.99508298128399
2025-06-01 18:23:30,SENSOR_003,14.677785993934188,18.320681186304657,35.94763809080767,89.028224012055
2025-06-02 10:02:30,SENSOR_005,64.44508763584035,23.3214240041736,53.3779413783138,84.88023712376344
2025-06-03 06:31:00,SENSOR_004,70.83856111646294,24.92530093255346,54.09211444122977,78.67780167687121
2025-06-03 22:57:30,SENSOR_001,31.195769227258623,21.35938342974442,42.937091740961336,74.24095615422868
2025-06-02 09:41:00,SENSOR_001,80.61611009892,25.218564396936547,48.33425823318257,84.44512709330355
2025-06-01 11:05:00,SENSOR_005,50.74008786536492,23.367574744818395,47.094644188083414,91.83917582279747
2025-06-03 10:10:00,SENSOR_004,64.72505683835145,23.31852483943902,46.69802045567464,77.06476685450333
2025-06-02 08:43:30,SENSOR_001,74.16224419497175,25.029416501922178,54.49924937817805,86.01205319630789
2025-06-02 16:20:00,SENSOR_003,29.50017978051518,18.54229413022053,33.771116995229356,82.99566603888445
2025-06-02 06:02:30,SENSOR_005,73.72355648098282,25.67719497635897,55.691636151942895,86.43478085874501
2025-06-01 02:10:30,SENSOR_001,73.92387519592548,23.506725182309648,49.550293888410295,93.41870791854754
2025-06-03 22:35:00,SENSOR_001,30.950199439957707,20.71331502125989,39.39223792014658,72.59980158820014
2025-06-03 13:03:30,SENSOR_005,300.0,,41.91630836513443,77.36318948847996
2025-06-03 15:15:00,SENSOR_004,25.71920757660017,19.97562150587773,40.35462865061825,74.30512704900042
2025-06-03 11:34:00,SENSOR_001,57.789329789842554,22.625936949892804,48.268283208960874,75.91048335605346
2025-06-01 02:21:00,SENSOR_005,70.05137293418008,23.47781927224422,52.756934710907615,93.62348779301945
2025-06-03 02:08:30,SENSOR_003,78.31043435421901,24.495453527487896,51.41761960908446,80.25999007391277
2025-06-02 09:53:00,SENSOR_005,68.92949622681387,24.490157730261128,50.68829218542517,82.79929602950091
2025-06-03 00:22:00,SENSOR_003,48.649951630160714,21.229155333478435,47.441453783727546,80.1491003138758
2025-06-01 13:37:30,SENSOR_002,42.204053284601265,21.927864222919506,43.74546161833607,90.56177238905421
2025-06-01 07:20:00,SENSOR_002,65.84435100867898,24.816299323464285,54.785625600506194,93.0419149843215
2025-06-01 00:30:00,SENSOR_001,50.62612251323954,21.785297229437372,45.244595006064564,95.39329802903639
2025-06-01 22:31:30,SENSOR_001,32.89558754752488,19.599009459380845,37.957670053214535,87.164403695631
2025-06-03 18:05:00,SENSOR_003,19.907226590142532,19.842023489328685,35.781796132394646,75.05043688678991
2025-06-03 05:02:30,SENSOR_001,,24.85692154695504,52.33597147196416,78.59544088760511
2025-06-01 14:58:00,SENSOR_003,40.08362928002214,19.796515494411462,44.70721046457689,90.71184863695787
2025-06-03 12:06:30,SENSOR_003,48.1387841309808,21.85228686906345,45.29320599525863,77.0791619564266
2025-06-01 21:57:30,SENSOR_003,300.0,19.478153873000288,38.15936592254055,88.20573474741865
2025-06-02 07:47:00,SENSOR_002,80.3772803167267,25.266818566339083,55.06650937256677,86.21008429732684
2025-06-01 17:16:00,SENSOR_002,19.46205059856741,19.343411480785925,34.55669148330369,88.2992937583143
2025-06-03 09:25:00,SENSOR_002,71.62874715954307,23.498155004257946,55.23469782834846,78.43838736273443
2025-06-03 21:25:00,SENSOR_002,28.99773574011077,19.723505301969126,38.75864754167441,74.45554904540742
2025-06-03 21:49:30,SENSOR_005,34.30403949518275,,37.77566187847451,75.42158540474723
2025-06-02 21:36:00,SENSOR_003,32.19003877678427,19.738906468985263,39.298210448450156,80.56600505887144
2025-06-02 07:20:00,SENSOR_005,77.48969600565329,25.34330363130131,55.933199817520816,86.7621212522222
2025-06-01 03:00:30,SENSOR_001,,22.98400982795654,51.662808274120046,97.21518112920805
2025-06-03 20:44:30,SENSOR_002,29.11387845262148,19.070368637851484,37.49716359927123,73.49529708242616
2025-06-01 08:22:30,SENSOR_002,-100.0,24.338657689942472,53.86149825951527,93.00164099076072
2025-06-03 23:08:00,SENSOR_003,43.953815559206504,21.03833137626122,41.64913173060671,74.98420176047375
2025-06-01 11:33:00,SENSOR_001,,,47.22787251773209,91.1334330364144
2025-06-02 10:48:30,SENSOR_001,67.4302453527466,23.843251420332205,50.002819712125266,83.996422256184
2025-06-02 04:01:30,SENSOR_004,74.39605615144956,24.595476910022896,51.57853361798078,86.50889868550773
2025-06-01 11:02:00,SENSOR_002,59.24379662919471,22.70226750605868,42.58297266981037,91.25452595196182
2025-06-03 11:10:00,SENSOR_001,56.32515465450936,23.81954081075807,45.5632098911195,77.77319162004582
2025-06-03 11:02:00,SENSOR_005,53.0962922436621,22.41283280676135,51.66360291790252,78.29438054811058
2025-06-02 22:27:00,SENSOR_005,28.510239916582456,20.88380638191123,40.83211931729588,79.51734606519192
2025-06-01 04:45:30,SENSOR_004,65.08181880658194,24.56965778524984,50.301248452017575,92.36419648434067
2025-06-02 14:33:00,SENSOR_001,26.691950888221726,20.363329549174452,43.32929057674763,82.43628085013323
2025-06-02 21:20:00,SENSOR_004,27.97986999669378,20.338092633926735,35.82708667220628,81.96614471031003
2025-06-02 16:35:30,SENSOR_002,23.785943719980544,19.058270418414452,34.43205890598083,82.38929365486648
2025-06-01 07:39:30,SENSOR_003,74.95643518142496,24.980297797136075,54.976357569209966,93.87795401233913
2025-06-01 15:35:00,SENSOR_005,30.072041500056084,19.689259994107292,36.298312737254804,91.31541167390945
2025-06-02 21:46:00,SENSOR_005,32.86720533908555,19.133704404199914,37.095176564920614,81.93258989770776
2025-06-01 15:39:00,SENSOR_003,29.967578599343202,20.442924100634933,36.61090049114784,91.00872420806898
2025-06-02 12:04:30,SENSOR_001,52.040325713177836,22.500532343229832,44.16934798573853,84.87011360376616
2025-06-02 03:22:00,SENSOR_004,59.766886430590965,24.644765055538418,53.04069447114288,85.4719215169176
2025-06-02 01:40:00,SENSOR_004,,22.31568806286381,50.01438189443634,86.52430857294793
2025-06-01 03:01:00,SENSOR_004,76.49682799199852,24.604723895684913,53.50940514457635,95.9147717873126
2025-06-02 22:42:30,SENSOR_001,34.81835557374024,20.372623188558713,40.96638808943354,82.2010976565546
2025-06-03 23:45:00,SENSOR_003,44.130817601882235,,42.13637636819135,70.90144748997922
2025-06-02 03:08:30,SENSOR_002,66.2604228358571,24.773608502248063,52.81196722296072,86.21778206897869
2025-06-02 00:14:00,SENSOR_001,,22.35895233712321,44.45438074397904,88.13103690505027
2025-06-01 03:28:00,SENSOR_002,71.54214667884123,24.952786067154562,51.750918838648865,93.71658969743208
2025-06-03 04:28:30,SENSOR_001,77.78819966093525,25.23382452709142,53.56844606151138,78.46052314977652
2025-06-02 16:17:00,SENSOR_001,22.800378626875172,19.652508115690367,36.26212396007901,83.66627474998343
2025-06-02 00:20:30,SENSOR_003,50.17104889545184,21.950625226675726,42.825893225582455,87.15005109489672
2025-06-02 15:29:30,SENSOR_001,23.944492324183717,19.771212809221517,41.721905848960404,84.67138451172656
2025-06-01 14:15:00,SENSOR_001,,20.668210581484946,41.49381380559248,
2025-06-01 17:06:00,SENSOR_001,23.23402274876956,18.628909144854326,38.78493311329814,88.83031105585903
2025-06-02 08:16:30,SENSOR_005,72.30360514235215,24.552349086230922,50.2698589024292,85.74131850049302
2025-06-02 05:25:00,SENSOR_003,85.34655734567013,25.814460699192384,49.91223783772197,86.18853582655207
2025-06-02 22:17:00,SENSOR_004,500.0,19.794063988782153,39.64468836602074,81.76126964598922
2025-06-01 22:45:00,SENSOR_005,33.16135736333758,20.69556761384373,40.935560914526405,87.44048880768709
2025-06-02 12:05:00,SENSOR_005,58.48671028919986,21.548715479843032,46.52020202269674,84.14034690008803
2025-06-03 17:24:30,SENSOR_003,22.285188327939423,18.99539756090884,35.10771704748248,75.24746158339168
2025-06-03 03:50:30,SENSOR_004,70.33610300282002,,52.05691601149611,78.74406950143248
2025-06-03 10:01:00,SENSOR_003,70.00311278771204,23.027536232653002,51.633324472243594,78.4388366253306
2025-06-02 22:04:00,SENSOR_001,31.624915966382776,21.11124569263503,42.34894383731364,80.85301662152305
2025-06-02 14:25:00,SENSOR_001,33.940993437945465,20.30465390635369,41.1987391023186,83.67880032848899
2025-06-03 18:29:00,SENSOR_001,20.62626173971873,19.431537411169867,34.700983779272285,75.1685837251763
2025-06-02 21:54:00,SENSOR_004,36.681915348575835,20.590697627414624,39.80280666481606,
2025-06-01 18:56:30,SENSOR_001,16.450699484617044,,,88.07720169351232
